coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Nov 20 11:41:13 +0000 2020,vvimaani,,https://go.ted.com/6jwZ,2,1329751648189650000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johanna Benesty: What happens after we develop a COVID-19 vaccine? https://t.co/YgO2YCTxlt
#vvimaani @vvimaani 
@GlblCtzn @GlobalGoalsUN @glblctznIN @TEDTalks",https://twitter.com/vvimaani/status/1329751648189652992,Thu Apr 28 05:32:22 +0000 2016,vvimaani,FALSE,MEDICAL • HEALTH • SCIENCE • EDUCATION • BLOGGER • WRITER • ENTERPRENEUR • ARTIST,39852,127,413,0,"Himachal Pradesh, India",VIKRAM K. VIMAANI,vvimaani,360,,http://instagram.com/vvimaani,FALSE
,Wed Nov 18 11:33:04 +0000 2020,,,https://www.marketwatch.com/news/story/pfizer-ceo-says-covid-19-vaccine/story.aspx?guid=%7B3ACF2E39-5E45-4301-B8D8-12273D3BCA96%7D&siteid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+marketwatch%2Fmarketpulse+%28MarketWatch.com+-+MarketPulse%29,0,1329024824509930000,,,,en,,FALSE,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Pfizer CEO says COVID-19 vaccine candidate has passed FDA safety milestone https://t.co/EStctM6MQ5,https://twitter.com/ValenzuelaPost/status/1329024824509935616,Wed Jun 10 05:01:33 +0000 2015,ValenzuelaPost,FALSE,Global Business Trends and Financial News,5,97,56,3,"Toronto, Ontario",ValenzuelaPost,ValenzuelaPost,105745,,https://valenzuelapost.com/,FALSE
,Thu Nov 19 18:15:36 +0000 2020,,,https://yourstory.com/2020/11/mynvaxs-covid-19-vaccine-ready-safety-test-clinical-trial,0,1329488512438040000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mynvax’s “warm COVID-19 vaccine” is ready for safety tests and human clinical trials https://t.co/qx57RXUuST,https://twitter.com/unnati2103patel/status/1329488512438046720,Thu Jan 11 09:11:31 +0000 2018,unnati2103patel,TRUE,,1837,2,119,0,,unnati,unnati2103patel,120,,,FALSE
,Mon Nov 09 16:10:04 +0000 2020,,,,2,1325833041084900000,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",All of sudden covid 19 vaccine is available and 90% effective.Bill Gates congratulates Biden on his victory.China has moved past covid19 and EU and US are obsessing over vaccine.This is a shitty world,https://twitter.com/Godfrey76918097/status/1325833041084903429,Sun Oct 20 15:21:57 +0000 2019,Godfrey76918097,FALSE,"#saynotocommercialanimalfarming
#saynotoeatingfish
#saynotoeatingmeat",10810,1347,1251,0,South Africa,Gold,Godfrey76918097,14351,,,FALSE
,Tue Nov 10 13:55:39 +0000 2020,Shameful,,,2,1326161603205660000,tedcruz,1.32615E+18,23022687,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tedcruz There is no COVID-19 cure. This is a lie. You know that. There is no vaccine yet either.  #Shameful,https://twitter.com/lori_dubbs/status/1326161603205664768,Fri Dec 18 03:28:37 +0000 2015,lori_dubbs,FALSE,,118854,217,708,0,,Lori Dubbs,lori_dubbs,97046,,,FALSE
,Tue Nov 10 11:15:00 +0000 2020,coronavirus Covid_19,,https://www.carehome.co.uk/news/article.cfm/id/1636805/Care-home-residents-and-staff-are-first-in-line-for-Pfizer-vaccine?utm_source=twitter&utm_medium=organic_social&utm_campain=News,12,1326121171700610000,,,,en,,FALSE,2,,,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>","A light at the end of the tunnel? Care home residents and staff first in line for Pfizer vaccine... #coronavirus #Covid_19 

https://t.co/dFZoMqAQV8",https://twitter.com/carehome_co_uk/status/1326121171700617218,Wed Dec 09 09:13:30 +0000 2009,carehome_co_uk,FALSE,"https://t.co/deL2WgDgSm is the leading care home website, featuring care home reviews, products and services, jobs and news about the care sector",2970,21094,7313,408,United Kingdom,carehome.co.uk,carehome_co_uk,31358,,http://www.carehome.co.uk,FALSE
,Mon Nov 09 14:38:01 +0000 2020,GMO,,https://twitter.com/Keir_Starmer/status/1325774031438671872,0,1325809877147670000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Really ? An experimental vaccine which puts coronavirus RNA into the patient ? That hasn't ever been attempted before. What could go wrong ? #GMO humans ? No thanks. Storage prob too as it has to be kept at -80C. https://t.co/5xqKVKHARk,https://twitter.com/TheroigneR/status/1325809877147672577,Tue Feb 04 17:10:00 +0000 2014,TheroigneR,FALSE,"Organic & wild Foodie, low carber, bisexual Aries with Norman ancestors. Je suis Kentoise ##RejoinEU",82743,2443,2302,572,Kent,Théroigne Russell,TheroigneR,411590,,http://maisoncool.com,FALSE
,Wed Dec 02 07:15:43 +0000 2020,,,https://www.nytimes.com/2020/12/02/world/europe/pfizer-coronavirus-vaccine-approved-uk.html,0,1334033487351990000,,,,en,,FALSE,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The specter of Britain beating the United States to approval — on a vaccine co-developed by an American company, at that — may intensify pressure on U.S. regulators @benjmueller  https://t.co/WK5KaCVlgN",https://twitter.com/YonetteJo/status/1334033487351996416,Wed May 14 19:53:07 +0000 2014,YonetteJo,FALSE,"Edit a lot and write a smidge for the NYT. Ex-Wash. Post, ex-Miami Herald. Amor fati.",4866,619,738,18,Hong Kong,Yonette Joseph,YonetteJo,27145,,https://www.nytimes.com/by/yonette-joseph,FALSE
,Wed Nov 18 17:42:01 +0000 2020,,,,1,1329117674098520000,LianeonProject,1.32912E+18,1.25351E+18,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@J_LundOfficial @AmyAThatcher Well the long term side effect of getting Covid-19 is pretty bad, so I'll take my chances with a vaccine that will save millions of lives and end this awful pandemic! If health Canada and they experts say its safe I trust the",https://twitter.com/MarcStPierre71/status/1329117674098528256,Sun Jun 16 23:54:24 +0000 2019,MarcStPierre71,FALSE,"Liberal, Democrat, Socialist, Pro Choice, Pro LGBTQ, Pro Obama, Pro Equality, Fuck Trump and his minions! Go SENS Go!!!!",5403,311,358,1,Canada,Marc St-Pierre,MarcStPierre71,3004,,,FALSE
,Tue Nov 10 09:01:43 +0000 2020,,https://twitter.com/yeahokayali/status/1326087629507612672/video/1,https://twitter.com/CNN/status/1326048214248804353,5,1326087629507610000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smart people: i won't be caught dead taking a rushed, incomplete, dangerous vaccine. who the hell is willing to see what happens to them
me: https://t.co/yhwApI8PsQ https://t.co/zzTPIpX8R5",https://twitter.com/yeahokayali/status/1326087629507612672,Tue Aug 19 23:52:51 +0000 2008,yeahokayali,FALSE,cosmonaut • oneironaut • photonaut,2919,842,646,9,brooklyn // new york,ali reza malik,yeahokayali,3217,,http://instagram.com/yeahokayali,FALSE
,Thu Dec 03 18:17:31 +0000 2020,,,https://oklahoman.com/article/5677526/oklahoma-could-receive-first-shipment-of-covid-19-vaccines-next-week,6,1334562424469540000,,,,en,,FALSE,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Oklahoma could receive approximately 40,000 COVID-19 vaccines this month. 

The first vaccines will got to frontline health care workers and workers in nursing homes and long-term care facilities. 

Timeline for vaccines for the general public is still TBD
https://t.co/MnUwsf3CeY",https://twitter.com/CarmenMForman/status/1334562424469549056,Sat Aug 28 17:08:26 +0000 2010,CarmenMForman,FALSE,Covering Oklahoma's Capitol & @GovStitt for @TheOklahoman_ | Previous: @azcapitoltimes & @roanoketimes | OU alum | One day I'll be cool | cforman@oklahoman.com,12803,4732,2969,180,"Oklahoma City, OK",Carmen Forman,CarmenMForman,11770,,,TRUE
,Tue Dec 08 10:10:45 +0000 2020,COVID19Vaccine,,https://youtu.be/k7-EosyIn7U,30,1336251864195660000,,,,en,,FALSE,20,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The first Cheshire patient has received the Covid-19 vaccination.

You will be invited to receive the vaccine when you are eligible. When invited, please attend the appointments.

You can help by continuing to follow government guidance. #COVID19Vaccine

https://t.co/uGxHfO1J52",https://twitter.com/CheshireCCG/status/1336251864195665921,Tue Aug 02 07:59:42 +0000 2011,CheshireCCG,FALSE,Working with communities and partners to ensure you get the best possible care,2008,7079,547,121,"Cheshire,UK",NHS Cheshire CCG,CheshireCCG,8594,,http://www.cheshireccg.nhs.uk,TRUE
,Wed Nov 18 13:59:36 +0000 2020,,,https://twitter.com/AP/status/1329032914420584448,0,1329061699375210000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I really hope this is the vaccine we've all been waiting for and that it doesn't carry any long term risks. https://t.co/TNerx1hJj2,https://twitter.com/SeaCasa1/status/1329061699375214592,Wed Jun 10 22:37:13 +0000 2009,SeaCasa1,FALSE,Have 2 beautiful daughters who are the centre of my universe. Have SPMS & I Speak my Mind :-) #DisabilityAwareness #MultipleSclerosis #IndyWales,32197,1241,3013,21,Ceredigion,Audible Silence #FBPE Sara Avila #IndyWales,SeaCasa1,24792,,http://www.amazon.com/dp/1095367099/ref=cm_sw_r_sms_awdo_t1_S4p.CbQ16Y1T6,FALSE
,Sat Nov 21 14:26:27 +0000 2020,,,,5,1330155620541080000,rderekp,1.33008E+18,260364172,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rderekp @RPStampOfLove @chngin_the_wrld Where would we be if they said that about the polio, rabies, smallpox vaccines just to name a few viruses? There are deadly viruses that require a vaccine and there are non lethal ones that don’t. Covid-19 has al",https://twitter.com/kay_mkgrimes321/status/1330155620541083650,Wed Nov 07 06:25:09 +0000 2012,kay_mkgrimes321,FALSE,"I'm a whole lot of sunshine☀️ mixed with a little hurricane. Beauty may be dangerous but, Intelligence is lethal😉 Dang sexy, too!",6675,1283,1474,0,Arkansas ,Kay,kay_mkgrimes321,3642,,,FALSE
,Sun Nov 22 21:20:36 +0000 2020,,,https://breakingnewstv.in/distribution-lack-of-nationwide-registry-high-hurdles-for-canadas-covid-19-vaccine-rollout/,0,1330622233069440000,,,,en,,FALSE,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Distribution, lack of national registry top hurdles for Canada’s COVID-19 vaccine rollout https://t.co/ijdhHkwrjw",https://twitter.com/tv_breakingnews/status/1330622233069449217,Mon May 04 08:53:39 +0000 2020,tv_breakingnews,FALSE,NEWS,0,7,0,0,,Breaking News Tv,tv_breakingnews,93860,,,FALSE
,Tue Nov 24 10:00:19 +0000 2020,vaccine COVID19,https://twitter.com/RoySocChem/status/1331175807977451521/photo/1,https://bit.ly/35ICgcW,2,1331175807977450000,,,,en,,FALSE,3,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","The ins and outs of #vaccine trials

@ChemistryWorld's - Derek Lowe, lays out how the trials work, and why they get paused and restarted ➡️ https://t.co/7Bi4JW401k #COVID19 https://t.co/3POOK9lQo7",https://twitter.com/RoySocChem/status/1331175807977451521,Wed Jun 01 14:20:46 +0000 2011,RoySocChem,FALSE,"Here to give every mind in the chemical sciences the support, resources and connections they need to shape chemistry’s future.",18146,108906,1316,791,"Cambridge, England",Royal Society of Chemistry,RoySocChem,17655,,https://www.rsc.org,TRUE
,Mon Nov 09 07:59:57 +0000 2020,,,https://www.expressandstar.com/news/health/coronavirus-covid19/2020/11/09/black-country-and-staffordshire-councils-in-race-to-get-ready-for-mass-covid-vaccine-delivery/,3,1325709699451400000,,,,en,,FALSE,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Scientists are in a race to get a Covid vaccine ready before Christmas, with Ministers believing it is the only way to get Britain out of its current cycle of lockdown and other restrictions on personal freedoms. https://t.co/74uAPLomUj",https://twitter.com/ExpressandStar/status/1325709699451400192,Tue Nov 04 16:06:14 +0000 2008,ExpressandStar,FALSE,Breaking news and sport from the Express & Star | Email us at newsdesk@expressandstar.co.uk,912,151677,3827,963,Wolverhampton,Express & Star,ExpressandStar,199607,,http://www.expressandstar.com,TRUE
,Mon Nov 09 08:38:54 +0000 2020,,,https://twitter.com/thetimes/status/1325004580778860546,0,1325719501992810000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Of course she is going to claim vaccines will save us all! https://t.co/008hLeogpq,https://twitter.com/firetruckmama/status/1325719501992816640,Sat Jun 06 16:49:36 +0000 2009,firetruckmama,FALSE,"Grandma, Mother, Retired Software Engineer, Aware, Experienced, Trying to put out fires all over the world that are not based on the truth",1809,38,51,0,,Annie B,firetruckmama,5143,,,FALSE
,Wed Nov 18 15:25:09 +0000 2020,,,https://twitter.com/OnPointRadio/status/1329063243592056834,2,1329083228028740000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",How might a covid-19 vaccine travel from the manufacturer all the way to your arm? Listen up! https://t.co/r44Jd8fp8D,https://twitter.com/Anna_S_Bauman/status/1329083228028747777,Thu Aug 17 16:38:00 +0000 2017,Anna_S_Bauman,FALSE,Producer & sometimes Director @OnPointRadio | Fledgling Tweeter,1162,264,992,5,"Boston, MA",Anna Bauman,Anna_S_Bauman,322,,https://www.wbur.org/inside/staff/anna-bauman,FALSE
,Mon Nov 09 12:37:05 +0000 2020,,,https://twitter.com/SaraCarterDC/status/1325774398490628098,12,1325779443554580000,,,,en,,FALSE,6,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Release the vaccine so there is no longer an excuse for any lockdowns.   If you're scared, take the vaccine.  

PS- I ain't take'n it https://t.co/cxAEa1MXz4",https://twitter.com/HD283271/status/1325779443554586624,Thu Sep 13 19:17:42 +0000 2012,HD283271,FALSE,"“The further a society drifts from the truth, the more it will hate those that speak it.” ~  George Orwell

MAGA",20176,17248,14931,15,,"WE, THE PEOPLE will not comply",HD283271,84732,,http://panacur-cancer.com/index.html,FALSE
,Mon Nov 09 07:36:58 +0000 2020,AstraZeneca CovidVaccine,,,4,1325703913828270000,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#AstraZeneca Covid-19 vaccine production begins in Australia
#CovidVaccine",https://twitter.com/PragativadiNews/status/1325703913828278274,Wed May 27 05:34:06 +0000 2015,PragativadiNews,FALSE,"The only unbiased Odia Daily, Founded by Shri Pradyumn Kishore Bal.",210,14423,446,21,"Bhubaneswar, India",Pragativadi,PragativadiNews,55134,,http://www.pragativadi.com/,FALSE
,Tue Nov 10 06:44:38 +0000 2020,,,https://youtu.be/xOmAcVEbEps,0,1326053134486000000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Coronavirus vaccine: Pfizer's vaccine trials show a vaccine that is 90% ... https://t.co/RKTxikaWkk via @YouTube    
This is not a good drug. It is theft of your DNA profile. Research in detail. Compare this by googling ""Dr. Christine Northrup-Shocking all covid vaccine content""",https://twitter.com/EugeneB58453506/status/1326053134486003712,Tue Nov 10 02:04:00 +0000 2020,EugeneB58453506,FALSE,,5,2,9,0,,Eugene Burke,EugeneB58453506,91,,,FALSE
,Fri Nov 27 16:37:51 +0000 2020,,,https://www.miamiherald.com/news/coronavirus/article247421275.html,1,1332363013400170000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",COVID-19 vaccines are coming to Miami. Hospitals want to figure out who will get them https://t.co/yAxbhd9jzx via @MiamiHerald @conarck,https://twitter.com/frankyarriola/status/1332363013400170497,Thu Jul 03 01:54:00 +0000 2008,frankyarriola,FALSE,CEO & Founder of @NapoleonMedia. French Bulldogs are my vice.,178867,18608,2372,298,NYC ,frankyarriola,frankyarriola,57229,,http://napoleonmedia.co,FALSE
,Tue Nov 10 19:05:05 +0000 2020,,,,0,1326239471721850000,realDonaldTrump,1.32615E+18,25073877,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realDonaldTrump @MariaBartiromo @WhiteHouse
@POTUS

Pfizer was not part of this administrations ""Warp Speed"" program. They were independently working on a coronavirus vaccine   thank god for them and the fact we Americans will benefit. 
NO THANKS TO TRUM",https://twitter.com/mhawk1220/status/1326239471721852928,Tue May 11 22:37:22 +0000 2010,mhawk1220,FALSE,"“In order to maintain a tolerant society, the society must be intolerant of intolerance.” Karl Popper",14797,269,800,1,,Michael Hawkins,mhawk1220,22202,,,FALSE
,Wed Nov 18 14:20:40 +0000 2020,Covid_19,,https://twitter.com/BBCBreaking/status/1329030340661432320,0,1329067000849690000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is HUGE news 👏🏻 and if you think it isn’t because ‘the human body is 99% effective though’ .. then you do not understand statistics or the impact of a vaccine on said statistics #Covid_19 https://t.co/t6uKww6ZbQ,https://twitter.com/Mayhew_B/status/1329067000849698818,Thu Jan 19 13:49:27 +0000 2012,Mayhew_B,FALSE,Financial Adviser // Instagram - bradleymayhew,8334,970,479,2,Kettering / Loughborough ,Brad Mayhew,Mayhew_B,13227,,,FALSE
,Mon Nov 09 07:05:23 +0000 2020,,,,4,1325695965593020000,alvanokey,1.32569E+18,1.2469E+18,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@okechukwuVA @aproko_doctor Same thing with COVID-19 and any other disease, protect yourself the best way you can

I'm taking hepatitis vaccine which remain one shot for me to complete, personally I've never seen anyone it killed or damaged their liver",https://twitter.com/NawomanIbe/status/1325695965593022465,Sun Jan 24 00:34:59 +0000 2016,NawomanIbe,FALSE,The best is yet to come,12692,149,448,0,"Enugu, Nigeria",Delicate Flower,NawomanIbe,3054,,,FALSE
